QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,AIRLINE_ID,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,Total_Delay initial,Total_Delay,Departure_Delay_Status,Carrier_Delay_Status
3,7,2,4,AA,19805,12953,LGA,13930,ORD,844,74,74,1,1017,70,70,1,70,0,0,0,0,70,1,0,1
3,7,3,5,AA,19805,12953,LGA,13930,ORD,732,2,2,0,859,-8,0,0,0,0,0,0,0,0,0,0,0
3,7,4,6,AA,19805,12953,LGA,13930,ORD,725,-5,0,0,842,-25,0,0,0,0,0,0,0,0,0,0,0
3,7,5,7,AA,19805,12953,LGA,13930,ORD,724,-6,0,0,836,-31,0,0,0,0,0,0,0,0,0,0,0
3,7,6,1,AA,19805,12953,LGA,13930,ORD,736,6,6,0,911,4,4,0,0,0,0,0,0,0,0,0,0
3,7,7,2,AA,19805,12953,LGA,13930,ORD,724,-6,0,0,913,6,6,0,0,0,0,0,0,0,0,0,0
3,7,8,3,AA,19805,12953,LGA,13930,ORD,724,-6,0,0,851,-16,0,0,0,0,0,0,0,0,0,0,0
3,7,9,4,AA,19805,12953,LGA,13930,ORD,1043,193,193,1,1248,221,221,1,28,0,28,0,165,221,1,0,1
3,7,10,5,AA,19805,12953,LGA,13930,ORD,725,-5,0,0,903,-4,0,0,0,0,0,0,0,0,0,0,0
3,7,11,6,AA,19805,12953,LGA,13930,ORD,724,-6,0,0,842,-25,0,0,0,0,0,0,0,0,0,0,0
3,7,12,7,AA,19805,12953,LGA,13930,ORD,723,-7,0,0,851,-16,0,0,0,0,0,0,0,0,0,0,0
3,7,13,1,AA,19805,12953,LGA,13930,ORD,828,58,58,1,1104,117,117,1,0,0,117,0,0,117,1,0,0
3,7,14,2,AA,19805,12953,LGA,13930,ORD,726,-4,0,0,840,-27,0,0,0,0,0,0,0,0,0,0,0
3,7,15,3,AA,19805,12953,LGA,13930,ORD,728,-2,0,0,853,-14,0,0,0,0,0,0,0,0,0,0,0
3,7,16,4,AA,19805,12953,LGA,13930,ORD,722,-8,0,0,856,-11,0,0,0,0,0,0,0,0,0,0,0
3,7,17,5,AA,19805,12953,LGA,13930,ORD,721,-9,0,0,831,-36,0,0,0,0,0,0,0,0,0,0,0
3,7,18,6,AA,19805,12953,LGA,13930,ORD,722,-8,0,0,912,5,5,0,0,0,0,0,0,0,0,0,0
3,7,19,7,AA,19805,12953,LGA,13930,ORD,724,-6,0,0,847,-20,0,0,0,0,0,0,0,0,0,0,0
3,7,20,1,AA,19805,12953,LGA,13930,ORD,725,-5,0,0,905,-2,0,0,0,0,0,0,0,0,0,0,0
3,7,21,2,AA,19805,12953,LGA,13930,ORD,729,-1,0,0,920,13,13,0,0,0,0,0,0,0,0,0,0
3,7,22,3,AA,19805,12953,LGA,13930,ORD,727,-3,0,0,902,-5,0,0,0,0,0,0,0,0,0,0,0
3,7,23,4,AA,19805,12953,LGA,13930,ORD,725,-5,0,0,904,-3,0,0,0,0,0,0,0,0,0,0,0
3,7,24,5,AA,19805,12953,LGA,13930,ORD,728,-2,0,0,910,3,3,0,0,0,0,0,0,0,0,0,0
3,7,25,6,AA,19805,12953,LGA,13930,ORD,723,-7,0,0,832,-35,0,0,0,0,0,0,0,0,0,0,0
3,7,26,7,AA,19805,12953,LGA,13930,ORD,724,-6,0,0,842,-25,0,0,0,0,0,0,0,0,0,0,0
3,7,27,1,AA,19805,12953,LGA,13930,ORD,725,-5,0,0,852,-15,0,0,0,0,0,0,0,0,0,0,0
3,7,28,2,AA,19805,12953,LGA,13930,ORD,736,6,6,0,916,9,9,0,0,0,0,0,0,0,0,0,0
3,7,29,3,AA,19805,12953,LGA,13930,ORD,803,33,33,1,928,21,21,1,21,0,0,0,0,21,1,0,1
3,7,30,4,AA,19805,12953,LGA,13930,ORD,727,-3,0,0,853,-14,0,0,0,0,0,0,0,0,0,0,0
3,7,31,5,AA,19805,12953,LGA,13930,ORD,729,-1,0,0,910,3,3,0,0,0,0,0,0,0,0,0,0
3,7,3,5,AA,19805,12953,LGA,13930,ORD,1324,-7,0,0,1508,-7,0,0,0,0,0,0,0,0,0,0,0
3,7,5,7,AA,19805,12953,LGA,13930,ORD,1326,-5,0,0,1456,-19,0,0,0,0,0,0,0,0,0,0,0
3,7,1,3,B6,20409,12478,JFK,13930,ORD,2344,194,194,1,101,160,160,1,10,0,0,0,150,160,1,0,0
3,7,1,3,B6,20409,12478,JFK,13930,ORD,1251,-5,0,0,1431,-5,0,0,0,0,0,0,0,0,0,0,0
3,7,3,5,B6,20409,12478,JFK,13930,ORD,1307,11,11,0,1428,-8,0,0,0,0,0,0,0,0,0,0,0
3,7,3,5,B6,20409,12478,JFK,13930,ORD,631,-5,0,0,804,-5,0,0,0,0,0,0,0,0,0,0,0
3,7,3,5,B6,20409,12478,JFK,13930,ORD,1012,-5,0,0,1130,-26,0,0,0,0,0,0,0,0,0,0,0
3,7,4,6,B6,20409,12478,JFK,13930,ORD,2027,-3,0,0,2203,-18,0,0,0,0,0,0,0,0,0,0,0
3,7,2,4,B6,20409,12478,JFK,13930,ORD,2307,157,157,1,30,129,129,1,96,0,0,0,33,129,1,0,1
3,7,2,4,B6,20409,12478,JFK,13930,ORD,1252,-4,0,0,1434,-2,0,0,0,0,0,0,0,0,0,0,0
3,7,2,4,B6,20409,12478,JFK,13930,ORD,633,-3,0,0,817,8,8,0,0,0,0,0,0,0,0,0,0
3,7,2,4,B6,20409,12478,JFK,13930,ORD,1016,-1,0,0,1159,3,3,0,0,0,0,0,0,0,0,0,0
3,7,3,5,B6,20409,12478,JFK,13930,ORD,2033,3,3,0,2203,-18,0,0,0,0,0,0,0,0,0,0,0
3,7,1,3,B6,20409,12478,JFK,13930,ORD,647,11,11,0,822,13,13,0,0,0,0,0,0,0,0,0,0
3,7,1,3,B6,20409,12478,JFK,13930,ORD,1043,0,0,0,1229,13,13,0,0,0,0,0,0,0,0,0,0
3,7,4,6,B6,20409,12478,JFK,13930,ORD,634,-2,0,0,802,-7,0,0,0,0,0,0,0,0,0,0,0
3,7,4,6,B6,20409,12478,JFK,13930,ORD,1014,-3,0,0,1140,-16,0,0,0,0,0,0,0,0,0,0,0
3,7,5,7,B6,20409,12478,JFK,13930,ORD,2030,0,0,0,2210,-11,0,0,0,0,0,0,0,0,0,0,0
3,7,5,7,B6,20409,12478,JFK,13930,ORD,1248,-8,0,0,1413,-23,0,0,0,0,0,0,0,0,0,0,0
3,7,5,7,B6,20409,12478,JFK,13930,ORD,640,4,4,0,805,-4,0,0,0,0,0,0,0,0,0,0,0
3,7,5,7,B6,20409,12478,JFK,13930,ORD,1056,39,39,1,1224,28,28,1,28,0,0,0,0,28,1,0,1
3,7,8,3,B6,20409,12478,JFK,13930,ORD,635,-1,0,0,822,13,13,0,0,0,0,0,0,0,0,0,0
3,7,8,3,B6,20409,12478,JFK,13930,ORD,1122,39,39,1,1305,49,49,1,39,0,10,0,0,49,1,0,1
3,7,3,5,AA,19805,12953,LGA,13930,ORD,817,-3,0,0,948,-11,0,0,0,0,0,0,0,0,0,0,0
3,7,4,6,B6,20409,12478,JFK,13930,ORD,1313,17,17,1,1447,11,11,0,0,0,0,0,0,0,0,0,0
3,7,7,2,B6,20409,12478,JFK,13930,ORD,1313,17,17,1,1514,38,38,1,17,0,21,0,0,38,1,0,1
3,7,7,2,B6,20409,12478,JFK,13930,ORD,626,-10,0,0,818,9,9,0,0,0,0,0,0,0,0,0,0
3,7,7,2,B6,20409,12478,JFK,13930,ORD,1122,39,39,1,1315,59,59,1,39,0,20,0,0,59,1,0,1
3,7,8,3,B6,20409,12478,JFK,13930,ORD,2133,63,63,1,2323,62,62,1,18,0,0,0,44,62,1,0,1
3,7,8,3,B6,20409,12478,JFK,13930,ORD,1823,327,327,1,2021,345,345,1,327,0,18,0,0,345,1,0,1
3,7,11,6,B6,20409,12478,JFK,13930,ORD,2030,0,0,0,2154,-27,0,0,0,0,0,0,0,0,0,0,0
3,7,11,6,B6,20409,12478,JFK,13930,ORD,1247,-9,0,0,1415,-21,0,0,0,0,0,0,0,0,0,0,0
3,7,10,5,B6,20409,12478,JFK,13930,ORD,2024,-6,0,0,2206,-15,0,0,0,0,0,0,0,0,0,0,0
3,7,10,5,B6,20409,12478,JFK,13930,ORD,1252,-4,0,0,1415,-21,0,0,0,0,0,0,0,0,0,0,0
3,7,10,5,B6,20409,12478,JFK,13930,ORD,636,0,0,0,821,12,12,0,0,0,0,0,0,0,0,0,0
3,7,10,5,B6,20409,12478,JFK,13930,ORD,1020,3,3,0,1153,-3,0,0,0,0,0,0,0,0,0,0,0
3,7,12,7,B6,20409,12478,JFK,13930,ORD,1256,0,0,0,1424,-12,0,0,0,0,0,0,0,0,0,0,0
3,7,12,7,B6,20409,12478,JFK,13930,ORD,636,0,0,0,810,1,1,0,0,0,0,0,0,0,0,0,0
3,7,12,7,B6,20409,12478,JFK,13930,ORD,1011,-6,0,0,1133,-23,0,0,0,0,0,0,0,0,0,0,0
3,7,13,1,B6,20409,12478,JFK,13930,ORD,2114,44,44,1,2333,72,72,1,0,0,72,0,0,72,1,0,0
3,7,9,4,B6,20409,12478,JFK,13930,ORD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7,9,4,B6,20409,12478,JFK,13930,ORD,1254,-2,0,0,1408,-28,0,0,0,0,0,0,0,0,0,0,0
3,7,9,4,B6,20409,12478,JFK,13930,ORD,626,-10,0,0,828,19,19,1,0,0,19,0,0,19,1,0,0
3,7,9,4,B6,20409,12478,JFK,13930,ORD,1007,-10,0,0,1148,-8,0,0,0,0,0,0,0,0,0,0,0
3,7,13,1,B6,20409,12478,JFK,13930,ORD,1251,154,154,1,1429,153,153,1,0,0,153,0,0,153,1,0,0
3,7,14,2,B6,20409,12478,JFK,13930,ORD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7,14,2,B6,20409,12478,JFK,13930,ORD,1251,-5,0,0,1457,21,21,1,0,0,21,0,0,21,1,0,0
3,7,14,2,B6,20409,12478,JFK,13930,ORD,628,-8,0,0,750,-19,0,0,0,0,0,0,0,0,0,0,0
3,7,14,2,B6,20409,12478,JFK,13930,ORD,1046,3,3,0,1206,-10,0,0,0,0,0,0,0,0,0,0,0
3,7,11,6,B6,20409,12478,JFK,13930,ORD,634,-2,0,0,803,-6,0,0,0,0,0,0,0,0,0,0,0
3,7,11,6,B6,20409,12478,JFK,13930,ORD,1011,-6,0,0,1140,-16,0,0,0,0,0,0,0,0,0,0,0
3,7,12,7,B6,20409,12478,JFK,13930,ORD,2037,7,7,0,2213,-8,0,0,0,0,0,0,0,0,0,0,0
3,7,15,3,B6,20409,12478,JFK,13930,ORD,2213,103,103,1,5,104,104,1,14,0,1,0,89,104,1,0,0
3,7,15,3,B6,20409,12478,JFK,13930,ORD,1451,115,115,1,1616,100,100,1,0,59,0,0,41,100,1,1,0
3,7,15,3,B6,20409,12478,JFK,13930,ORD,629,-7,0,0,825,16,16,1,0,0,16,0,0,16,1,0,0
3,7,15,3,B6,20409,12478,JFK,13930,ORD,1109,26,26,1,1247,31,31,1,19,0,5,0,7,31,1,0,1
3,7,16,4,B6,20409,12478,JFK,13930,ORD,2025,-5,0,0,2157,-24,0,0,0,0,0,0,0,0,0,0,0
3,7,13,1,B6,20409,12478,JFK,13930,ORD,1401,65,65,1,1527,51,51,1,0,0,51,0,0,51,1,0,0
3,7,13,1,B6,20409,12478,JFK,13930,ORD,628,-8,0,0,911,62,62,1,0,0,62,0,0,62,1,0,0
3,7,16,4,B6,20409,12478,JFK,13930,ORD,1254,-2,0,0,1403,-33,0,0,0,0,0,0,0,0,0,0,0
3,7,16,4,B6,20409,12478,JFK,13930,ORD,632,-4,0,0,754,-15,0,0,0,0,0,0,0,0,0,0,0
3,7,16,4,B6,20409,12478,JFK,13930,ORD,1014,-3,0,0,1126,-30,0,0,0,0,0,0,0,0,0,0,0
3,7,17,5,B6,20409,12478,JFK,13930,ORD,2043,13,13,0,2223,2,2,0,0,0,0,0,0,0,0,0,0
3,7,17,5,B6,20409,12478,JFK,13930,ORD,1252,-4,0,0,1411,-25,0,0,0,0,0,0,0,0,0,0,0
3,7,20,1,B6,20409,12478,JFK,13930,ORD,2027,-3,0,0,2216,-5,0,0,0,0,0,0,0,0,0,0,0
3,7,20,1,B6,20409,12478,JFK,13930,ORD,1255,-1,0,0,1421,-15,0,0,0,0,0,0,0,0,0,0,0
3,7,20,1,B6,20409,12478,JFK,13930,ORD,631,-5,0,0,812,3,3,0,0,0,0,0,0,0,0,0,0
3,7,17,5,B6,20409,12478,JFK,13930,ORD,628,-8,0,0,822,13,13,0,0,0,0,0,0,0,0,0,0
3,7,17,5,B6,20409,12478,JFK,13930,ORD,1017,0,0,0,1132,-24,0,0,0,0,0,0,0,0,0,0,0
3,7,18,6,B6,20409,12478,JFK,13930,ORD,2045,15,15,1,13,112,112,1,15,0,97,0,0,112,1,0,1
3,7,18,6,B6,20409,12478,JFK,13930,ORD,1323,27,27,1,1501,25,25,1,4,0,0,0,21,25,1,0,0
3,7,18,6,B6,20409,12478,JFK,13930,ORD,645,9,9,0,826,17,17,1,9,0,8,0,0,17,1,0,0
3,7,18,6,B6,20409,12478,JFK,13930,ORD,1026,9,9,0,1222,26,26,1,0,9,17,0,0,26,1,1,0
3,7,21,2,B6,20409,12478,JFK,13930,ORD,1252,-4,0,0,1426,-10,0,0,0,0,0,0,0,0,0,0,0
3,7,21,2,B6,20409,12478,JFK,13930,ORD,630,-6,0,0,801,-8,0,0,0,0,0,0,0,0,0,0,0
3,7,21,2,B6,20409,12478,JFK,13930,ORD,1041,-2,0,0,1201,-15,0,0,0,0,0,0,0,0,0,0,0
3,7,19,7,B6,20409,12478,JFK,13930,ORD,2027,-3,0,0,2233,12,12,0,0,0,0,0,0,0,0,0,0
3,7,19,7,B6,20409,12478,JFK,13930,ORD,1255,-1,0,0,1421,-15,0,0,0,0,0,0,0,0,0,0,0
3,7,19,7,B6,20409,12478,JFK,13930,ORD,638,2,2,0,806,-3,0,0,0,0,0,0,0,0,0,0,0
3,7,19,7,B6,20409,12478,JFK,13930,ORD,1017,0,0,0,1147,-9,0,0,0,0,0,0,0,0,0,0,0
3,7,22,3,B6,20409,12478,JFK,13930,ORD,1115,32,32,1,1238,22,22,1,22,0,0,0,0,22,1,0,1
3,7,23,4,B6,20409,12478,JFK,13930,ORD,2131,61,61,1,2339,78,78,1,28,0,17,0,33,78,1,0,1
3,7,23,4,B6,20409,12478,JFK,13930,ORD,1252,-4,0,0,1405,-31,0,0,0,0,0,0,0,0,0,0,0
3,7,6,1,B6,20409,12478,JFK,13930,ORD,2232,122,122,1,15,114,114,1,0,0,114,0,0,114,1,0,0
3,7,6,1,B6,20409,12478,JFK,13930,ORD,1304,8,8,0,1418,-18,0,0,0,0,0,0,0,0,0,0,0
3,7,6,1,B6,20409,12478,JFK,13930,ORD,645,9,9,0,810,1,1,0,0,0,0,0,0,0,0,0,0
3,7,6,1,B6,20409,12478,JFK,13930,ORD,1014,-3,0,0,1132,-24,0,0,0,0,0,0,0,0,0,0,0
3,7,7,2,B6,20409,12478,JFK,13930,ORD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7,24,5,B6,20409,12478,JFK,13930,ORD,2024,-6,0,0,2205,-16,0,0,0,0,0,0,0,0,0,0,0
3,7,24,5,B6,20409,12478,JFK,13930,ORD,1255,-1,0,0,1429,-7,0,0,0,0,0,0,0,0,0,0,0
3,7,24,5,B6,20409,12478,JFK,13930,ORD,629,-7,0,0,751,-18,0,0,0,0,0,0,0,0,0,0,0
3,7,24,5,B6,20409,12478,JFK,13930,ORD,1014,-3,0,0,1135,-21,0,0,0,0,0,0,0,0,0,0,0
3,7,22,3,B6,20409,12478,JFK,13930,ORD,2029,-1,0,0,2206,-15,0,0,0,0,0,0,0,0,0,0,0
3,7,22,3,B6,20409,12478,JFK,13930,ORD,1252,-4,0,0,1417,-19,0,0,0,0,0,0,0,0,0,0,0
3,7,22,3,B6,20409,12478,JFK,13930,ORD,636,0,0,0,808,-1,0,0,0,0,0,0,0,0,0,0,0
3,7,25,6,B6,20409,12478,JFK,13930,ORD,1258,2,2,0,1434,-2,0,0,0,0,0,0,0,0,0,0,0
3,7,25,6,B6,20409,12478,JFK,13930,ORD,633,-3,0,0,755,-14,0,0,0,0,0,0,0,0,0,0,0
3,7,25,6,B6,20409,12478,JFK,13930,ORD,1012,-5,0,0,1147,-9,0,0,0,0,0,0,0,0,0,0,0
3,7,26,7,B6,20409,12478,JFK,13930,ORD,2029,-1,0,0,2243,22,22,1,0,0,22,0,0,22,1,0,0
3,7,26,7,B6,20409,12478,JFK,13930,ORD,1330,34,34,1,1456,20,20,1,20,0,0,0,0,20,1,0,1
3,7,29,3,B6,20409,12478,JFK,13930,ORD,2024,-6,0,0,2217,-4,0,0,0,0,0,0,0,0,0,0,0
3,7,30,4,B6,20409,12478,JFK,13930,ORD,1254,-2,0,0,1438,2,2,0,0,0,0,0,0,0,0,0,0
3,7,30,4,B6,20409,12478,JFK,13930,ORD,633,-3,0,0,756,-13,0,0,0,0,0,0,0,0,0,0,0
3,7,30,4,B6,20409,12478,JFK,13930,ORD,1012,-5,0,0,1203,7,7,0,0,0,0,0,0,0,0,0,0
3,7,23,4,B6,20409,12478,JFK,13930,ORD,633,-3,0,0,800,-9,0,0,0,0,0,0,0,0,0,0,0
3,7,23,4,B6,20409,12478,JFK,13930,ORD,1023,6,6,0,1153,-3,0,0,0,0,0,0,0,0,0,0,0
3,7,26,7,B6,20409,12478,JFK,13930,ORD,635,-1,0,0,802,-7,0,0,0,0,0,0,0,0,0,0,0
3,7,26,7,B6,20409,12478,JFK,13930,ORD,1022,5,5,0,1145,-11,0,0,0,0,0,0,0,0,0,0,0
3,7,27,1,B6,20409,12478,JFK,13930,ORD,2030,0,0,0,2234,13,13,0,0,0,0,0,0,0,0,0,0
3,7,27,1,B6,20409,12478,JFK,13930,ORD,1256,0,0,0,1425,-11,0,0,0,0,0,0,0,0,0,0,0
3,7,27,1,B6,20409,12478,JFK,13930,ORD,631,-5,0,0,754,-15,0,0,0,0,0,0,0,0,0,0,0
3,7,27,1,B6,20409,12478,JFK,13930,ORD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7,31,5,B6,20409,12478,JFK,13930,ORD,1026,9,9,0,1150,-6,0,0,0,0,0,0,0,0,0,0,0
3,7,29,3,B6,20409,12478,JFK,13930,ORD,1250,-6,0,0,1421,-15,0,0,0,0,0,0,0,0,0,0,0
3,7,29,3,B6,20409,12478,JFK,13930,ORD,632,-4,0,0,800,-9,0,0,0,0,0,0,0,0,0,0,0
3,7,29,3,B6,20409,12478,JFK,13930,ORD,1056,13,13,0,1250,34,34,1,13,0,21,0,0,34,1,0,0
3,7,30,4,B6,20409,12478,JFK,13930,ORD,2242,132,132,1,19,118,118,1,8,0,0,0,110,118,1,0,0
3,7,25,6,B6,20409,12478,JFK,13930,ORD,2029,-1,0,0,2222,1,1,0,0,0,0,0,0,0,0,0,0
3,7,28,2,B6,20409,12478,JFK,13930,ORD,2027,-2,0,0,2153,-27,0,0,0,0,0,0,0,0,0,0,0
3,7,28,2,B6,20409,12478,JFK,13930,ORD,1252,-4,0,0,1427,-9,0,0,0,0,0,0,0,0,0,0,0
3,7,28,2,B6,20409,12478,JFK,13930,ORD,632,-4,0,0,801,-8,0,0,0,0,0,0,0,0,0,0,0
3,7,28,2,B6,20409,12478,JFK,13930,ORD,1041,-2,0,0,1211,-5,0,0,0,0,0,0,0,0,0,0,0
3,7,31,5,B6,20409,12478,JFK,13930,ORD,2038,8,8,0,2220,-1,0,0,0,0,0,0,0,0,0,0,0
3,7,31,5,B6,20409,12478,JFK,13930,ORD,1256,0,0,0,1422,-14,0,0,0,0,0,0,0,0,0,0,0
3,7,31,5,B6,20409,12478,JFK,13930,ORD,639,3,3,0,804,-5,0,0,0,0,0,0,0,0,0,0,0
3,7,20,1,B6,20409,12478,JFK,13930,ORD,1041,24,24,1,1159,3,3,0,0,0,0,0,0,0,0,0,0
3,7,21,2,B6,20409,12478,JFK,13930,ORD,2029,0,0,0,2236,16,16,1,0,0,16,0,0,16,1,0,0
3,7,1,3,NK,20416,12953,LGA,13930,ORD,2154,-5,0,0,2319,3,3,0,0,0,0,0,0,0,0,0,0
3,7,2,4,NK,20416,12953,LGA,13930,ORD,2145,-14,0,0,2255,-21,0,0,0,0,0,0,0,0,0,0,0
3,7,3,5,NK,20416,12953,LGA,13930,ORD,2140,-19,0,0,2243,-33,0,0,0,0,0,0,0,0,0,0,0
3,7,4,6,NK,20416,12953,LGA,13930,ORD,2144,-15,0,0,2238,-38,0,0,0,0,0,0,0,0,0,0,0
3,7,5,7,NK,20416,12953,LGA,13930,ORD,2205,6,6,0,2319,3,3,0,0,0,0,0,0,0,0,0,0
3,7,6,1,NK,20416,12953,LGA,13930,ORD,2250,51,51,1,46,90,90,1,1,0,89,0,0,90,1,0,0
3,7,7,2,NK,20416,12953,LGA,13930,ORD,2325,86,86,1,37,81,81,1,0,0,81,0,0,81,1,0,0
3,7,8,3,NK,20416,12953,LGA,13930,ORD,2221,22,22,1,2340,24,24,1,0,0,24,0,0,24,1,0,0
3,7,9,4,NK,20416,12953,LGA,13930,ORD,2154,-5,0,0,2314,-2,0,0,0,0,0,0,0,0,0,0,0
3,7,10,5,NK,20416,12953,LGA,13930,ORD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7,11,6,NK,20416,12953,LGA,13930,ORD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7,12,7,NK,20416,12953,LGA,13930,ORD,2209,10,10,0,2313,-3,0,0,0,0,0,0,0,0,0,0,0
3,7,13,1,NK,20416,12953,LGA,13930,ORD,2200,1,1,0,2320,4,4,0,0,0,0,0,0,0,0,0,0
3,7,14,2,NK,20416,12953,LGA,13930,ORD,2232,33,33,1,2357,41,41,1,0,0,8,0,33,41,1,0,0
3,7,15,3,NK,20416,12953,LGA,13930,ORD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7,16,4,NK,20416,12953,LGA,13930,ORD,2149,-10,0,0,4,48,48,1,0,0,48,0,0,48,1,0,0
3,7,17,5,NK,20416,12953,LGA,13930,ORD,2153,-6,0,0,2309,-7,0,0,0,0,0,0,0,0,0,0,0
3,7,18,6,NK,20416,12953,LGA,13930,ORD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7,19,7,NK,20416,12953,LGA,13930,ORD,2154,-5,0,0,2304,-12,0,0,0,0,0,0,0,0,0,0,0
3,7,20,1,NK,20416,12953,LGA,13930,ORD,2151,-8,0,0,2303,-13,0,0,0,0,0,0,0,0,0,0,0
3,7,21,2,NK,20416,12953,LGA,13930,ORD,2330,91,91,1,54,98,98,1,0,0,98,0,0,98,1,0,0
3,7,22,3,NK,20416,12953,LGA,13930,ORD,2147,-12,0,0,2258,-18,0,0,0,0,0,0,0,0,0,0,0
3,7,23,4,NK,20416,12953,LGA,13930,ORD,2156,-3,0,0,2323,7,7,0,0,0,0,0,0,0,0,0,0
3,7,24,5,NK,20416,12953,LGA,13930,ORD,2146,-13,0,0,2251,-25,0,0,0,0,0,0,0,0,0,0,0
3,7,25,6,NK,20416,12953,LGA,13930,ORD,2227,28,28,1,2341,25,25,1,0,0,25,0,0,25,1,0,0
3,7,26,7,NK,20416,12953,LGA,13930,ORD,2204,5,5,0,2350,34,34,1,0,0,34,0,0,34,1,0,0
3,7,27,1,NK,20416,12953,LGA,13930,ORD,2204,5,5,0,2312,-4,0,0,0,0,0,0,0,0,0,0,0
3,7,28,2,NK,20416,12953,LGA,13930,ORD,2209,10,10,0,2319,3,3,0,0,0,0,0,0,0,0,0,0
3,7,29,3,NK,20416,12953,LGA,13930,ORD,2205,6,6,0,2341,25,25,1,0,0,25,0,0,25,1,0,0
3,7,30,4,NK,20416,12953,LGA,13930,ORD,2241,42,42,1,14,58,58,1,0,0,16,0,42,58,1,0,0
3,7,31,5,NK,20416,12953,LGA,13930,ORD,2149,-10,0,0,2301,-15,0,0,0,0,0,0,0,0,0,0,0
3,7,1,3,NK,20416,12953,LGA,13930,ORD,843,8,8,0,1023,18,18,1,0,0,12,0,6,18,1,0,0
3,7,2,4,NK,20416,12953,LGA,13930,ORD,828,-7,0,0,1002,-3,0,0,0,0,0,0,0,0,0,0,0
3,7,3,5,NK,20416,12953,LGA,13930,ORD,826,-9,0,0,1028,23,23,1,0,0,23,0,0,23,1,0,0
3,7,4,6,NK,20416,12953,LGA,13930,ORD,825,-10,0,0,941,-24,0,0,0,0,0,0,0,0,0,0,0
3,7,5,7,NK,20416,12953,LGA,13930,ORD,825,-10,0,0,938,-27,0,0,0,0,0,0,0,0,0,0,0
3,7,6,1,NK,20416,12953,LGA,13930,ORD,826,-9,0,0,946,-19,0,0,0,0,0,0,0,0,0,0,0
3,7,7,2,NK,20416,12953,LGA,13930,ORD,1034,119,119,1,1223,138,138,1,0,0,19,0,119,138,1,0,0
3,7,8,3,NK,20416,12953,LGA,13930,ORD,829,-6,0,0,1032,27,27,1,0,0,27,0,0,27,1,0,0
3,7,9,4,NK,20416,12953,LGA,13930,ORD,918,43,43,1,1048,43,43,1,5,0,5,0,33,43,1,0,0
3,7,10,5,NK,20416,12953,LGA,13930,ORD,835,0,0,0,1009,4,4,0,0,0,0,0,0,0,0,0,0
3,7,11,6,NK,20416,12953,LGA,13930,ORD,822,-13,0,0,946,-19,0,0,0,0,0,0,0,0,0,0,0
3,7,12,7,NK,20416,12953,LGA,13930,ORD,822,-13,0,0,950,-15,0,0,0,0,0,0,0,0,0,0,0
3,7,13,1,NK,20416,12953,LGA,13930,ORD,1045,130,130,1,1215,130,130,1,0,0,130,0,0,130,1,0,0
3,7,14,2,NK,20416,12953,LGA,13930,ORD,857,22,22,1,1013,8,8,0,0,0,0,0,0,0,0,0,0
3,7,15,3,NK,20416,12953,LGA,13930,ORD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7,16,4,NK,20416,12953,LGA,13930,ORD,833,-2,0,0,1009,4,4,0,0,0,0,0,0,0,0,0,0
3,7,17,5,NK,20416,12953,LGA,13930,ORD,849,14,14,0,1032,27,27,1,0,0,27,0,0,27,1,0,0
3,7,18,6,NK,20416,12953,LGA,13930,ORD,840,5,5,0,1046,41,41,1,0,0,36,0,5,41,1,0,0
3,7,19,7,NK,20416,12953,LGA,13930,ORD,841,6,6,0,1056,51,51,1,3,0,48,0,0,51,1,0,0
3,7,20,1,NK,20416,12953,LGA,13930,ORD,1223,228,228,1,1422,257,257,1,225,0,32,0,0,257,1,0,1
3,7,21,2,NK,20416,12953,LGA,13930,ORD,832,-3,0,0,1010,5,5,0,0,0,0,0,0,0,0,0,0
3,7,22,3,NK,20416,12953,LGA,13930,ORD,1012,97,97,1,1148,103,103,1,4,0,6,0,93,103,1,0,0
3,7,23,4,NK,20416,12953,LGA,13930,ORD,1008,93,93,1,1156,111,111,1,0,0,111,0,0,111,1,0,0
3,7,24,5,NK,20416,12953,LGA,13930,ORD,819,-16,0,0,941,-24,0,0,0,0,0,0,0,0,0,0,0
3,7,25,6,NK,20416,12953,LGA,13930,ORD,840,5,5,0,1017,12,12,0,0,0,0,0,0,0,0,0,0
